date,nc,c,ct,ctt
2025-05-09,39.09025702426022,39.09025702426022,39.09025702426022,39.09025702426022
2025-05-12,39.09025702426022,39.1592225415016,39.13473978288091,39.09085155458126
2025-05-13,39.09025702426022,39.22818805874298,39.1792225415016,39.092635145544406
2025-05-14,39.09025702426022,39.29715357598435,39.22370530012229,39.09560779714963
2025-05-15,39.09025702426022,39.366119093225734,39.26818805874298,39.09976950939696
2025-05-16,39.09025702426022,39.435084610467115,39.31267081736366,39.10512028228638
2025-05-19,39.09025702426022,39.504050127708496,39.357153575984356,39.11166011581789
2025-05-20,39.09025702426022,39.573015644949876,39.401636334605044,39.119389009991494
2025-05-21,39.09025702426022,39.64198116219125,39.44611909322573,39.12830696480719
2025-05-22,39.09025702426022,39.71094667943263,39.49060185184643,39.13841398026497
2025-05-23,39.09025702426022,39.77991219667401,39.535084610467116,39.14971005636485
2025-05-26,39.09025702426022,39.84887771391539,39.579567369087805,39.16219519310683
2025-05-27,39.09025702426022,39.91784323115677,39.62405012770849,39.175869390490895
2025-05-28,39.09025702426022,39.98680874839815,39.66853288632919,39.190732648517056
2025-05-29,39.09025702426022,40.05577426563953,39.71301564494988,39.20678496718531
2025-05-30,39.09025702426022,40.12473978288091,39.75749840357056,39.224026346495656
2025-06-02,39.09025702426022,40.19370530012229,39.80198116219125,39.24245678644809
2025-06-03,39.09025702426022,40.26267081736366,39.84646392081194,39.26207628704262
2025-06-04,39.09025702426022,40.331636334605044,39.89094667943263,39.282884848279245
2025-06-05,39.09025702426022,40.400601851846424,39.93542943805332,39.304882470157956
2025-06-06,39.09025702426022,40.469567369087805,39.979912196674015,39.328069152678765
2025-06-09,39.09025702426022,40.538532886329186,40.0243949552947,39.35244489584167
2025-06-10,39.09025702426022,40.60749840357056,40.06887771391539,39.37800969964666
2025-06-11,39.09025702426022,40.67646392081194,40.11336047253608,39.40476356409375
2025-06-12,39.09025702426022,40.74542943805332,40.157843231156775,39.43270648918293
2025-06-13,39.09025702426022,40.8143949552947,40.20232598977746,39.4618384749142
2025-06-16,39.09025702426022,40.88336047253608,40.246808748398145,39.49215952128757
2025-06-17,39.09025702426022,40.95232598977746,40.29129150701884,39.523669628303026
2025-06-18,39.09025702426022,41.02129150701884,40.33577426563953,39.55636879596057
2025-06-19,39.09025702426022,41.09025702426022,40.38025702426022,39.59025702426022
