date,nc,c,ct,ctt
2025-05-09,36.41964429708834,36.41964429708834,36.41964429708834,36.41964429708834
2025-05-12,36.41964429708834,36.48860981432972,36.46412705570903,36.420238827409385
2025-05-13,36.41964429708834,36.5575753315711,36.50860981432972,36.42202241837253
2025-05-14,36.41964429708834,36.626540848812475,36.55309257295041,36.424995069977754
2025-05-15,36.41964429708834,36.695506366053856,36.5975753315711,36.42915678222508
2025-05-16,36.41964429708834,36.764471883295236,36.64205809019178,36.4345075551145
2025-05-19,36.41964429708834,36.83343740053662,36.68654084881248,36.44104738864601
2025-05-20,36.41964429708834,36.902402917778,36.731023607433166,36.448776282819615
2025-05-21,36.41964429708834,36.97136843501937,36.775506366053854,36.45769423763531
2025-05-22,36.41964429708834,37.04033395226075,36.81998912467455,36.46780125309309
2025-05-23,36.41964429708834,37.10929946950213,36.86447188329524,36.479097329192975
2025-05-26,36.41964429708834,37.178264986743514,36.908954641915926,36.491582465934954
2025-05-27,36.41964429708834,37.247230503984895,36.953437400536615,36.50525666331902
2025-05-28,36.41964429708834,37.31619602122627,36.99792015915731,36.52011992134518
2025-05-29,36.41964429708834,37.38516153846765,37.042402917778,36.53617224001343
2025-05-30,36.41964429708834,37.45412705570903,37.08688567639868,36.55341361932378
2025-06-02,36.41964429708834,37.52309257295041,37.13136843501937,36.57184405927621
2025-06-03,36.41964429708834,37.592058090191784,37.175851193640064,36.59146355987074
2025-06-04,36.41964429708834,37.661023607433165,37.22033395226075,36.61227212110737
2025-06-05,36.41964429708834,37.729989124674546,37.26481671088144,36.63426974298608
2025-06-06,36.41964429708834,37.79895464191593,37.309299469502136,36.657456425506886
2025-06-09,36.41964429708834,37.86792015915731,37.353782228122824,36.68183216866979
2025-06-10,36.41964429708834,37.93688567639868,37.39826498674351,36.70739697247478
2025-06-11,36.41964429708834,38.00585119364006,37.4427477453642,36.73415083692187
2025-06-12,36.41964429708834,38.07481671088144,37.4872305039849,36.76209376201105
2025-06-13,36.41964429708834,38.143782228122824,37.53171326260558,36.791225747742324
2025-06-16,36.41964429708834,38.212747745364204,37.57619602122627,36.82154679411569
2025-06-17,36.41964429708834,38.28171326260558,37.62067877984696,36.85305690113115
2025-06-18,36.41964429708834,38.35067877984696,37.66516153846765,36.885756068788695
2025-06-19,36.41964429708834,38.41964429708834,37.70964429708834,36.91964429708834
