date,nc,c,ct,ctt
2025-05-09,61.14475622085515,61.14475622085515,61.14475622085515,61.14475622085515
2025-05-12,61.14475622085515,61.21372173809653,61.18923897947584,61.145350751176196
2025-05-13,61.14475622085515,61.28268725533791,61.233721738096534,61.14713434213934
2025-05-14,61.14475622085515,61.351652772579286,61.27820449671722,61.150106993744565
2025-05-15,61.14475622085515,61.420618289820666,61.32268725533791,61.15426870599189
2025-05-16,61.14475622085515,61.48958380706205,61.36717001395859,61.15961947888131
2025-05-19,61.14475622085515,61.55854932430343,61.41165277257929,61.16615931241282
2025-05-20,61.14475622085515,61.62751484154481,61.456135531199976,61.173888206586426
2025-05-21,61.14475622085515,61.69648035878618,61.500618289820665,61.18280616140212
2025-05-22,61.14475622085515,61.76544587602756,61.54510104844136,61.1929131768599
2025-05-23,61.14475622085515,61.834411393268944,61.58958380706205,61.204209252959785
2025-05-26,61.14475622085515,61.903376910510325,61.63406656568274,61.216694389701765
2025-05-27,61.14475622085515,61.972342427751705,61.678549324303425,61.23036858708583
2025-05-28,61.14475622085515,62.04130794499308,61.72303208292412,61.24523184511199
2025-05-29,61.14475622085515,62.11027346223446,61.76751484154481,61.26128416378024
2025-05-30,61.14475622085515,62.17923897947584,61.81199760016549,61.27852554309059
2025-06-02,61.14475622085515,62.24820449671722,61.85648035878618,61.29695598304302
2025-06-03,61.14475622085515,62.317170013958595,61.900963117406874,61.31657548363755
2025-06-04,61.14475622085515,62.386135531199976,61.94544587602756,61.33738404487418
2025-06-05,61.14475622085515,62.45510104844136,61.98992863464825,61.35938166675289
2025-06-06,61.14475622085515,62.52406656568274,62.03441139326895,61.3825683492737
2025-06-09,61.14475622085515,62.59303208292412,62.078894151889635,61.4069440924366
2025-06-10,61.14475622085515,62.66199760016549,62.12337691051032,61.43250889624159
2025-06-11,61.14475622085515,62.73096311740687,62.16785966913101,61.45926276068868
2025-06-12,61.14475622085515,62.79992863464825,62.21234242775171,61.48720568577786
2025-06-13,61.14475622085515,62.868894151889634,62.25682518637239,61.516337671509135
2025-06-16,61.14475622085515,62.937859669131015,62.30130794499308,61.5466587178825
2025-06-17,61.14475622085515,63.00682518637239,62.34579070361377,61.57816882489796
2025-06-18,61.14475622085515,63.07579070361377,62.39027346223446,61.610867992555505
2025-06-19,61.14475622085515,63.14475622085515,62.43475622085515,61.64475622085515
