date,nc,c,ct,ctt
2025-05-09,55.41285654619355,55.41285654619355,55.41285654619355,55.41285654619355
2025-05-12,55.41285654619355,55.48182206343493,55.45733930481424,55.4134510765146
2025-05-13,55.41285654619355,55.550787580676314,55.501822063434936,55.41523466747774
2025-05-14,55.41285654619355,55.61975309791769,55.546304822055625,55.41820731908297
2025-05-15,55.41285654619355,55.68871861515907,55.59078758067631,55.42236903133029
2025-05-16,55.41285654619355,55.75768413240045,55.635270339296994,55.42771980421971
2025-05-19,55.41285654619355,55.82664964964183,55.67975309791769,55.434259637751225
2025-05-20,55.41285654619355,55.89561516688321,55.72423585653838,55.44198853192483
2025-05-21,55.41285654619355,55.964580684124584,55.76871861515907,55.45090648674052
2025-05-22,55.41285654619355,56.033546201365965,55.81320137377976,55.461013502198306
2025-05-23,55.41285654619355,56.102511718607346,55.85768413240045,55.47230957829819
2025-05-26,55.41285654619355,56.17147723584873,55.90216689102114,55.48479471504017
2025-05-27,55.41285654619355,56.24044275309011,55.94664964964183,55.49846891242423
2025-05-28,55.41285654619355,56.30940827033148,55.99113240826252,55.51333217045039
2025-05-29,55.41285654619355,56.37837378757286,56.03561516688321,55.52938448911864
2025-05-30,55.41285654619355,56.44733930481424,56.08009792550389,55.54662586842899
2025-06-02,55.41285654619355,56.51630482205562,56.12458068412458,55.56505630838142
2025-06-03,55.41285654619355,56.585270339297,56.169063442745276,55.58467580897595
2025-06-04,55.41285654619355,56.65423585653838,56.213546201365965,55.60548437021258
2025-06-05,55.41285654619355,56.72320137377976,56.25802895998665,55.62748199209129
2025-06-06,55.41285654619355,56.79216689102114,56.30251171860735,55.6506686746121
2025-06-09,55.41285654619355,56.86113240826252,56.34699447722804,55.675044417775005
2025-06-10,55.41285654619355,56.930097925503894,56.391477235848726,55.700609221579995
2025-06-11,55.41285654619355,56.999063442745275,56.435959994469414,55.72736308602708
2025-06-12,55.41285654619355,57.068028959986655,56.48044275309011,55.75530601111626
2025-06-13,55.41285654619355,57.136994477228036,56.52492551171079,55.78443799684754
2025-06-16,55.41285654619355,57.20595999446942,56.56940827033148,55.8147590432209
2025-06-17,55.41285654619355,57.27492551171079,56.613891028952175,55.84626915023636
2025-06-18,55.41285654619355,57.34389102895217,56.65837378757286,55.87896831789391
2025-06-19,55.41285654619355,57.41285654619355,56.70285654619355,55.91285654619355
