date,nc,c,ct,ctt
2025-05-09,49.63499135612801,49.63499135612801,49.63499135612801,49.63499135612801
2025-05-12,49.63499135612801,49.70395687336939,49.6794741147487,49.63558588644906
2025-05-13,49.63499135612801,49.77292239061077,49.723956873369396,49.6373694774122
2025-05-14,49.63499135612801,49.84188790785215,49.768439631990084,49.64034212901743
2025-05-15,49.63499135612801,49.91085342509353,49.81292239061077,49.64450384126475
2025-05-16,49.63499135612801,49.97981894233491,49.857405149231454,49.64985461415417
2025-05-19,49.63499135612801,50.04878445957629,49.90188790785215,49.656394447685685
2025-05-20,49.63499135612801,50.11774997681767,49.94637066647284,49.66412334185929
2025-05-21,49.63499135612801,50.186715494059044,49.990853425093526,49.67304129667498
2025-05-22,49.63499135612801,50.255681011300425,50.03533618371422,49.683148312132765
2025-05-23,49.63499135612801,50.324646528541805,50.07981894233491,49.69444438823265
2025-05-26,49.63499135612801,50.393612045783186,50.1243017009556,49.706929524974626
2025-05-27,49.63499135612801,50.46257756302457,50.16878445957629,49.72060372235869
2025-05-28,49.63499135612801,50.53154308026594,50.21326721819698,49.73546698038485
2025-05-29,49.63499135612801,50.60050859750732,50.25774997681767,49.7515192990531
2025-05-30,49.63499135612801,50.6694741147487,50.30223273543835,49.76876067836345
2025-06-02,49.63499135612801,50.73843963199008,50.34671549405904,49.78719111831588
2025-06-03,49.63499135612801,50.80740514923146,50.391198252679736,49.80681061891041
2025-06-04,49.63499135612801,50.87637066647284,50.435681011300424,49.82761918014704
2025-06-05,49.63499135612801,50.94533618371422,50.48016376992111,49.84961680202575
2025-06-06,49.63499135612801,51.0143017009556,50.52464652854181,49.87280348454656
2025-06-09,49.63499135612801,51.08326721819698,50.5691292871625,49.897179227709465
2025-06-10,49.63499135612801,51.15223273543835,50.613612045783185,49.922744031514455
2025-06-11,49.63499135612801,51.221198252679734,50.65809480440387,49.94949789596154
2025-06-12,49.63499135612801,51.290163769921115,50.70257756302457,49.97744082105072
2025-06-13,49.63499135612801,51.359129287162496,50.74706032164525,50.006572806781996
2025-06-16,49.63499135612801,51.42809480440388,50.79154308026594,50.03689385315536
2025-06-17,49.63499135612801,51.49706032164525,50.836025838886634,50.06840396017082
2025-06-18,49.63499135612801,51.56602583888663,50.88050859750732,50.10110312782837
2025-06-19,49.63499135612801,51.63499135612801,50.92499135612801,50.13499135612801
