date,nc,c,ct,ctt
2025-05-09,46.18990314876275,46.18990314876275,46.18990314876275,46.18990314876275
2025-05-12,46.18990314876275,46.25886866600413,46.23438590738344,46.1904976790838
2025-05-13,46.18990314876275,46.327834183245514,46.278868666004136,46.19228127004694
2025-05-14,46.18990314876275,46.39679970048689,46.323351424624825,46.19525392165217
2025-05-15,46.18990314876275,46.46576521772827,46.36783418324551,46.19941563389949
2025-05-16,46.18990314876275,46.53473073496965,46.412316941866194,46.20476640678891
2025-05-19,46.18990314876275,46.60369625221103,46.45679970048689,46.211306240320425
2025-05-20,46.18990314876275,46.67266176945241,46.50128245910758,46.21903513449403
2025-05-21,46.18990314876275,46.741627286693785,46.54576521772827,46.22795308930972
2025-05-22,46.18990314876275,46.810592803935165,46.59024797634896,46.238060104767506
2025-05-23,46.18990314876275,46.879558321176546,46.63473073496965,46.24935618086739
2025-05-26,46.18990314876275,46.94852383841793,46.67921349359034,46.26184131760937
2025-05-27,46.18990314876275,47.01748935565931,46.72369625221103,46.27551551499343
2025-05-28,46.18990314876275,47.08645487290068,46.76817901083172,46.29037877301959
2025-05-29,46.18990314876275,47.15542039014206,46.81266176945241,46.30643109168784
2025-05-30,46.18990314876275,47.22438590738344,46.85714452807309,46.32367247099819
2025-06-02,46.18990314876275,47.293351424624824,46.90162728669378,46.34210291095062
2025-06-03,46.18990314876275,47.3623169418662,46.94611004531448,46.36172241154515
2025-06-04,46.18990314876275,47.43128245910758,46.990592803935165,46.38253097278178
2025-06-05,46.18990314876275,47.50024797634896,47.03507556255585,46.40452859466049
2025-06-06,46.18990314876275,47.56921349359034,47.07955832117655,46.4277152771813
2025-06-09,46.18990314876275,47.63817901083172,47.12404107979724,46.452091020344206
2025-06-10,46.18990314876275,47.707144528073094,47.168523838417926,46.477655824149195
2025-06-11,46.18990314876275,47.776110045314475,47.213006597038614,46.50440968859628
2025-06-12,46.18990314876275,47.845075562555856,47.25748935565931,46.53235261368546
2025-06-13,46.18990314876275,47.91404107979724,47.30197211427999,46.56148459941674
2025-06-16,46.18990314876275,47.98300659703862,47.34645487290068,46.5918056457901
2025-06-17,46.18990314876275,48.05197211427999,47.390937631521375,46.62331575280556
2025-06-18,46.18990314876275,48.12093763152137,47.43542039014206,46.65601492046311
2025-06-19,46.18990314876275,48.18990314876275,47.47990314876275,46.68990314876275
